#{"t_start": 1677349595.7187839, "env_id": "gym_cell/cg-v0"}
r,l,t
227.485,20,174.199749
303.1705,20,174.487449
279.1635,20,174.777406
321.429,20,175.066702
248.0055,20,175.349987
64,20,175.619166
68,20,175.890368
326.5155,20,176.195223
278.023,20,176.476466
248.324,20,176.761658
271.0055,20,177.044147
290.301,20,177.324618
235.9555,20,177.596491
228.3675,20,177.875782
284.7675,20,178.16249
287.747,20,178.466056
68,20,178.741333
307.417,20,179.036877
62,20,179.308989
309.166,20,179.614547
313.795,20,179.909823
256.837,20,180.195919
223.454,20,180.462549
273.654,20,180.733914
247.742,20,181.018365
244.2335,20,181.314529
265.9735,20,181.575707
320.937,20,181.861725
235.9335,20,182.135258
279.5895,20,182.416322
80,20,182.693699
304.882,20,182.976156
265.9925,20,183.249637
227.568,20,183.52992
68,20,183.790995
70,20,184.053997
80,20,184.302021
282.089,20,184.582381
74,20,184.8451
74,20,185.114994
232.7445,20,185.379562
80,20,185.657335
302.6545,20,185.952785
226.566,20,186.216703
250.6935,20,186.488838
259.8465,20,186.776412
80,20,187.053217
156.9545,20,187.353793
249.2015,20,187.627386
285.4165,20,187.927675
327.5655,20,188.229616
64,20,188.509188
255.128,20,188.782761
58,20,189.054524
249.211,20,189.333481
252.5105,20,189.582033
267.428,20,189.860583
80,20,190.149082
80,20,190.407681
227.3295,20,190.67493
68,20,190.977881
269.3535,20,191.268086
80,20,191.540195
243.733,20,191.810016
352.8645,20,192.097933
74,20,192.359324
74,20,192.631671
285.0945,20,192.90104
259.2885,20,193.183175
248.405,20,193.456586
74,20,193.714168
255.62575,20,193.998315
326.1455,20,194.289576
268.9565,20,194.565184
231.003,20,194.842737
249.1825,20,195.09282
262.3295,20,195.37152
248.7975,20,195.654925
232.8725,20,195.914433
225.7325,20,196.172786
282.59425,20,196.468359
313.4285,20,196.773325
276.735,20,197.066073
230.7035,20,197.346978
68,20,197.631789
80,20,197.915198
244.9215,20,198.220802
245.3125,20,198.50324
68,20,198.784065
293.1725,20,199.069034
292.337,20,199.364558
62,20,199.62841
317.6715,20,199.92575
239.7025,20,200.214469
260.7015,20,200.507191
288.0425,20,200.779768
269.1335,20,201.088027
280.8395,20,201.374527
347.124,20,201.683811
260.8235,20,201.942353
306.9735,20,202.241402
74,20,202.491523
387.3595,20,202.802542
247.2845,20,203.079986
293.1515,20,203.358752
307.403,20,203.630636
74,20,203.891488
255.271,20,204.184924
289.776,20,204.461722
62,20,204.714106
70,20,204.998478
343.3985,20,205.302176
239.53,20,205.581393
74,20,205.851143
346.2325,20,206.150766
315.443,20,206.434961
288.103,20,206.706164
74,20,206.972648
301.45,20,207.274081
369.426,20,207.5812
251.2315,20,207.860401
272.5685,20,208.13612
255.3125,20,208.426045
68,20,208.690519
310.409,20,208.990954
249.5045,20,209.26013
387.982,20,209.567408
74,20,209.844318
303.862,20,210.139427
290.164,20,210.437055
74,20,210.708371
307.325,20,211.005246
245.471,20,211.262965
236.8525,20,211.555272
139.00075,20,211.82338
298.4595,20,212.141932
74,20,212.415825
74,20,212.689393
315.61775,20,212.988573
74,20,213.276039
245.338,20,213.542054
269.6045,20,213.810569
80,20,214.089881
296.0165,20,214.36278
