#{"t_start": 1678042776.7422516, "env_id": "gym_cell/cg-v0"}
r,l,t
4.3,400,447.653697
-27.5,400,448.393422
89.1,400,449.186911
96.5,400,449.919032
85.6,400,450.642921
96.3,400,451.320243
-6.2,400,452.070859
96.3,400,452.872615
25.3,400,453.669226
259.2805,400,454.405699
69.8,400,455.533241
85.0,400,456.71193
-28.7,400,457.95651
92.4,400,458.719327
93.6,400,459.473247
89.8,400,460.190102
-54.8,400,460.913681
92.4,400,461.655443
-29.6,400,462.382796
244.226,400,463.092262
92.8,400,463.88765
62.3,400,464.779286
-6.9,400,465.702683
50.5,400,466.920302
92.4,400,468.012461
292.0915,400,471.27233
95.0,400,472.030107
94.9,400,472.761713
36.0,400,473.527134
88.9,400,474.359363
88.7,400,475.176581
273.5125,400,476.00877
-18.2,400,476.724139
67.3,400,477.53747
96.1,400,478.342641
96.2,400,479.137841
95.9,400,480.327353
344.9325,400,481.446917
96.0,400,482.764373
33.1,400,483.516433
92.9,400,484.256344
249.3765,400,485.011543
91.7,400,485.782631
76.0,400,486.524209
91.8,400,487.310756
6.4,400,488.043644
91.3,400,488.874553
95.1,400,489.659857
177.695,400,490.525681
90.6,400,491.942139
264.674,400,493.249892
51.0,400,496.379279
256.9775,400,497.088297
-54.4,400,497.758373
-36.3,400,498.478612
89.7,400,499.258833
81.3,400,500.043637
11.8,400,500.804337
95.1,400,501.576162
54.4,400,502.414543
88.0,400,503.232764
96.2,400,504.009661
86.3,400,505.149206
90.9,400,506.229815
58.8,400,507.438869
-19.4,400,508.186617
92.9,400,508.987718
313.394,400,509.896536
48.5,400,510.707312
281.2535,400,511.470246
79.1,400,512.235692
96.1,400,513.020084
-36.7,400,513.763449
59.0,400,514.48639
-6.8,400,515.282436
91.5,400,516.364148
89.1,400,517.604412
94.0,400,519.123919
-45.1,400,519.858454
34.3,400,520.580904
90.7,400,521.360712
94.4,400,522.106991
89.1,400,522.874626
47.4,400,523.586684
92.8,400,524.289809
-72.0,400,524.975056
73.8,400,525.725315
91.5,400,526.480197
72.0,400,529.356086
91.3,400,530.358158
95.0,400,531.649134
76.1,400,532.443014
97.4,400,533.211401
-61.4,400,533.95777
89.5,400,534.772094
93.8,400,535.506754
93.8,400,536.234308
273.478,400,536.955762
-4.5,400,537.649855
-17.2,400,538.328221
82.8,400,539.101119
94.6,400,540.080185
269.333,400,541.040659
94.7,400,542.294311
89.8,400,543.090018
72.4,400,543.845306
71.1,400,544.849752
94.5,400,545.877584
255.03275,400,546.729326
81.3,400,547.426769
321.63425,400,548.246962
74.1,400,549.072649
97.9,400,549.899331
50.2,400,550.701965
86.2,400,553.348908
89.9,400,554.33441
88.0,400,555.515062
84.8,400,556.266192
96.2,400,557.032679
94.1,400,557.792333
90.4,400,558.545413
88.8,400,559.267205
90.8,400,559.989984
82.9,400,560.753677
93.1,400,561.488902
-4.1,400,562.203074
93.6,400,562.901758
95.6,400,563.878763
92.5,400,564.957117
97.7,400,566.288592
47.3,400,567.061474
92.4,400,567.842423
-59.2,400,568.562156
95.8,400,569.320229
85.7,400,570.088732
94.4,400,570.864344
95.1,400,571.733698
-53.3,400,572.536109
-35.1,400,573.237645
92.8,400,573.94818
95.7,400,576.499682
97.3,400,577.559443
88.8,400,578.816717
95.9,400,579.589673
92.7,400,580.349775
81.1,400,581.273694
93.6,400,582.216058
276.7335,400,583.04096
-24.8,400,583.814091
73.7,400,584.617274
376.124,400,585.393251
77.3,400,586.131835
30.2,400,586.845007
94.5,400,587.850301
95.0,400,588.891885
-22.8,400,590.152827
90.2,400,590.929302
94.4,400,591.700522
93.8,400,592.489644
90.3,400,593.245408
-40.3,400,594.010751
62.5,400,594.815744
78.4,400,595.568957
298.2035,400,596.303593
92.3,400,597.091068
-70.2,400,597.761089
89.2,400,600.633151
63.0,400,601.765862
316.206,400,603.270188
93.4,400,604.074875
96.1,400,604.794739
91.4,400,605.58016
93.2,400,606.301464
90.2,400,607.069674
90.7,400,607.904739
73.9,400,608.679066
85.4,400,609.411171
313.8405,400,610.161274
92.0,400,610.94451
67.4,400,612.028649
94.9,400,613.101264
85.2,400,614.316617
79.0,400,615.007642
84.1,400,615.753099
-68.7,400,616.624127
97.0,400,617.574449
69.9,400,618.381319
95.5,400,619.21791
2.3,400,619.935597
277.7985,400,620.722281
91.9,400,621.581511
319.8875,400,622.408143
94.2,400,625.230737
-28.5,400,626.233256
94.9,400,627.553992
85.7,400,628.385272
42.8,400,629.233304
94.5,400,630.036572
87.2,400,630.762461
93.9,400,631.491812
94.3,400,632.269853
82.9,400,633.049475
95.8,400,633.894588
92.4,400,634.731712
58.0,400,635.490611
89.7,400,636.586035
89.5,400,637.673943
94.7,400,638.961205
96.5,400,639.74111
-40.6,400,640.453744
90.3,400,641.17133
57.2,400,641.898759
82.6,400,642.670072
89.0,400,643.447759
94.7,400,644.217313
96.8,400,644.981568
96.3,400,645.778429
91.7,400,646.555568
265.6905,400,649.649681
93.8,400,650.692281
92.4,400,652.054266
96.1,400,652.9095
-37.4,400,653.585285
52.6,400,654.312217
95.3,400,655.117063
59.0,400,656.039545
95.6,400,656.959
95.6,400,657.758122
327.28,400,658.579012
93.1,400,659.404371
92.3,400,660.140841
90.3,400,661.134394
95.8,400,662.200074
74.8,400,663.430615
310.84,400,664.200503
91.1,400,664.892205
95.6,400,665.61969
20.8,400,666.315422
95.5,400,667.053293
337.6705,400,667.865236
94.4,400,668.707584
88.0,400,669.503631
93.4,400,670.284119
98.2,400,671.107974
96.7,400,674.149945
91.3,400,675.172021
30.3,400,676.390815
55.2,400,677.114428
92.5,400,677.83471
275.4985,400,678.58887
96.9,400,679.364834
92.6,400,680.172753
94.4,400,680.964207
37.9,400,681.809807
366.811,400,682.783724
94.8,400,683.669762
96.8,400,684.511644
88.1,400,685.626169
299.6095,400,687.005888
68.9,400,688.424057
92.7,400,689.157162
89.6,400,689.956602
-51.4,400,690.702607
90.4,400,691.458618
348.228,400,692.309253
21.8,400,693.084264
86.5,400,693.852534
31.7,400,694.651697
91.6,400,695.43247
-0.1,400,696.154026
87.4,400,698.993668
93.9,400,700.059618
89.9,400,701.328594
91.6,400,702.096941
90.5,400,702.913236
94.1,400,703.693066
89.1,400,704.460607
69.3,400,705.26256
85.6,400,705.963017
92.8,400,706.725872
74.4,400,707.445686
94.0,400,708.19667
290.1055,400,709.026031
90.1,400,710.310073
95.8,400,711.420687
87.8,400,712.652615
-20.2,400,713.368718
84.4,400,714.098255
95.2,400,714.802445
94.6,400,715.535263
78.5,400,716.271093
-25.8,400,716.999645
11.3,400,717.813935
98.1,400,718.632534
89.4,400,719.446611
56.5,400,720.234389
88.2,400,723.663373
93.0,400,724.68391
-21.6,400,725.854227
-24.3,400,726.571466
-41.1,400,727.282964
-61.5,400,728.002173
88.1,400,728.805954
303.759,400,729.609175
93.2,400,730.378575
94.8,400,731.153189
32.8,400,731.904327
94.6,400,732.621365
87.6,400,733.398357
276.689,400,734.488684
86.9,400,735.623822
93.2,400,737.176803
94.8,400,737.93524
92.5,400,738.673619
35.7,400,739.417621
76.5,400,740.167143
-39.7,400,740.938726
5.0,400,741.708694
-18.4,400,742.437502
88.6,400,743.21039
88.5,400,743.963001
91.7,400,744.660152
95.9,400,745.693458
92.6,400,748.679594
360.9035,400,749.979918
48.5,400,750.758892
272.0735,400,751.513685
98.6,400,752.294332
93.3,400,753.132505
92.5,400,753.863673
94.9,400,754.642411
90.2,400,755.453328
95.1,400,756.322028
94.5,400,757.137168
-10.3,400,757.866923
93.5,400,758.962629
93.1,400,760.062059
-10.3,400,761.30982
-14.5,400,762.029955
79.9,400,762.856293
89.9,400,763.692208
93.6,400,764.474569
276.744,400,765.266475
93.6,400,766.087946
73.5,400,766.837102
90.6,400,767.599923
-37.7,400,768.331256
71.7,400,769.076125
89.3,400,770.109077
97.1,400,773.071878
79.9,400,774.339392
95.2,400,775.051044
91.1,400,775.812929
95.3,400,776.583068
94.4,400,777.346836
95.0,400,778.10687
90.4,400,778.894423
94.4,400,779.708003
92.4,400,780.502555
87.2,400,781.221668
279.5765,400,781.965372
85.4,400,783.04129
94.1,400,784.044693
284.928,400,785.307599
2.1,400,786.044781
-14.3,400,786.775488
91.9,400,787.537906
92.4,400,788.316799
96.0,400,789.223971
94.5,400,790.271736
90.6,400,791.237554
61.4,400,792.053011
95.3,400,792.826375
88.6,400,793.578759
95.4,400,794.553436
94.7,400,797.45724
255.4555,400,798.694201
24.2,400,799.484696
-66.9,400,800.20317
95.2,400,800.950644
93.6,400,801.715108
91.2,400,802.420059
94.1,400,803.215657
259.16375,400,804.014185
271.99625,400,804.731206
259.9995,400,805.448917
-71.6,400,806.126297
78.5,400,807.150229
308.2615,400,808.245414
92.7,400,809.536693
90.7,400,810.276954
91.6,400,811.008905
260.6795,400,811.745174
94.3,400,812.49916
-18.6,400,813.230525
91.9,400,813.933702
95.7,400,814.71825
82.3,400,815.502782
65.1,400,816.292207
91.1,400,817.091939
84.6,400,818.122164
298.108,400,820.979127
16.4,400,822.264382
95.9,400,823.030986
87.8,400,823.816426
87.9,400,824.652775
96.4,400,825.533396
93.6,400,826.319765
381.0615,400,827.103195
92.8,400,827.892317
311.3005,400,828.691662
94.5,400,829.438262
94.5,400,830.153188
84.7,400,831.211493
95.2,400,832.187328
56.2,400,833.379652
8.4,400,834.084888
92.8,400,834.797239
286.817,400,835.539306
67.7,400,836.252667
89.9,400,836.993179
-39.3,400,837.702937
92.6,400,838.514628
-34.6,400,839.269416
284.4145,400,840.064166
92.6,400,840.791206
66.2,400,841.858809
344.2185,400,844.908556
87.3,400,846.125
92.4,400,846.837556
363.4505,400,847.594646
78.5,400,848.32482
93.6,400,849.123448
86.1,400,849.868065
91.5,400,850.643211
82.7,400,851.400737
250.815,400,852.173688
88.4,400,852.92259
41.9,400,853.66606
88.5,400,854.665657
328.105,400,855.682411
86.2,400,856.928895
36.3,400,857.702558
89.0,400,858.421294
88.5,400,859.276228
282.243,400,860.178229
95.5,400,860.960724
-52.5,400,861.654247
328.1975,400,862.369921
91.1,400,863.148356
70.5,400,863.926994
85.4,400,864.708175
89.3,400,865.747564
178.189,400,868.572506
94.0,400,870.045859
96.0,400,870.837704
88.1,400,871.59269
94.1,400,872.351897
96.7,400,873.129114
95.8,400,873.869647
93.8,400,874.674017
264.89275,400,875.448341
276.767,400,876.175802
354.0825,400,876.946804
-43.3,400,877.678228
272.8055,400,878.764887
89.0,400,879.798744
95.1,400,881.048362
30.4,400,881.780204
43.2,400,882.508502
86.0,400,883.286211
94.2,400,884.043806
-40.4,400,884.769217
86.7,400,885.51377
86.5,400,886.318609
94.2,400,887.104537
11.6,400,887.868645
95.9,400,888.708855
89.2,400,889.862062
96.0,400,892.855784
64.4,400,894.230662
96.4,400,895.097867
-51.9,400,895.853274
90.9,400,896.665808
93.2,400,897.440672
95.9,400,898.182155
61.3,400,898.938091
275.2225,400,899.762625
89.9,400,900.534325
-73.4,400,901.314456
91.4,400,902.10276
93.1,400,903.170269
328.5145,400,904.255036
277.2705,400,905.514766
93.2,400,906.278489
94.5,400,906.99371
315.1725,400,907.728813
61.4,400,908.518046
87.1,400,909.2875
-6.6,400,910.031058
80.3,400,910.828588
-54.9,400,911.535827
-30.2,400,912.257591
90.8,400,913.002863
93.4,400,914.058309
95.4,400,916.839087
8.2,400,918.052885
90.9,400,918.789551
280.5945,400,919.515101
98.0,400,920.361161
93.8,400,921.121122
94.7,400,921.960416
265.629,400,922.931556
92.8,400,923.788039
88.6,400,924.58405
-70.5,400,925.348307
325.3595,400,926.16459
264.9005,400,927.203276
265.4375,400,928.339674
89.5,400,929.778792
304.8955,400,930.582361
89.6,400,931.307235
83.3,400,932.072576
86.9,400,932.838812
-64.0,400,933.544529
92.0,400,934.247522
93.3,400,935.056151
95.4,400,935.87054
73.9,400,936.630306
295.775,400,937.417084
91.1,400,938.444765
93.8,400,939.471346
92.8,400,942.598321
97.4,400,943.353281
96.9,400,944.147166
81.4,400,944.930301
92.7,400,945.668207
83.5,400,946.419584
72.6,400,947.113222
22.5,400,947.841213
412.5785,400,948.722944
92.1,400,949.573166
79.8,400,950.332688
90.4,400,951.377958
93.8,400,952.370236
88.5,400,953.666452
93.3,400,954.408969
87.0,400,955.136345
97.8,400,955.918563
90.6,400,956.681284
90.3,400,957.448989
96.0,400,958.188158
95.5,400,958.950437
-38.6,400,959.697736
91.6,400,960.481261
90.5,400,961.273077
268.911,400,962.237355
344.0725,400,963.226827
98.0,400,966.205998
298.5135,400,966.951135
95.7,400,967.78357
75.9,400,968.641548
43.1,400,969.514782
86.7,400,970.291613
96.0,400,971.091216
89.3,400,971.847796
269.571,400,972.564081
94.8,400,973.294347
93.4,400,974.06536
372.58,400,975.252049
323.1185,400,976.551976
55.3,400,977.807111
96.8,400,978.580431
89.4,400,979.308113
270.076,400,980.052032
85.9,400,980.811115
-44.6,400,981.532933
-61.2,400,982.247616
96.3,400,983.060493
13.3,400,983.844893
94.2,400,984.657406
94.8,400,985.422023
284.056,400,986.443489
93.8,400,987.460765
90.4,400,990.454738
94.5,400,991.188859
92.3,400,991.915779
63.5,400,992.660682
85.3,400,993.443158
85.9,400,994.302422
340.5355,400,995.183588
96.7,400,995.982875
93.3,400,996.729698
300.1575,400,997.470588
91.8,400,998.224272
87.9,400,999.176584
258.267,400,1000.166623
93.3,400,1001.420742
79.1,400,1002.311541
-28.6,400,1003.216384
91.5,400,1004.115019
48.7,400,1004.888704
83.2,400,1005.6971
89.7,400,1006.465248
79.6,400,1007.199331
75.4,400,1008.031934
81.0,400,1008.813305
88.4,400,1009.51744
78.2,400,1010.537241
96.5,400,1011.599441
41.7,400,1014.815228
93.8,400,1015.543731
301.587,400,1016.32342
50.9,400,1017.069867
92.4,400,1017.78791
96.1,400,1018.542418
66.7,400,1019.313638
94.6,400,1020.084966
91.7,400,1020.884593
96.4,400,1021.663036
89.6,400,1022.405967
360.051,400,1023.540244
95.0,400,1024.676787
78.6,400,1025.900806
93.4,400,1026.657263
263.3725,400,1027.405021
273.7055,400,1028.203731
91.4,400,1029.087225
90.7,400,1029.851383
92.4,400,1030.619225
91.5,400,1031.372247
77.5,400,1032.081571
88.4,400,1032.7885
70.0,400,1033.546962
89.2,400,1034.650998
96.5,400,1035.72359
74.4,400,1037.068456
88.6,400,1037.94602
82.6,400,1038.740003
94.1,400,1039.480334
15.4,400,1040.253858
94.6,400,1041.021513
297.663,400,1041.757977
287.98975,400,1042.539133
94.7,400,1043.277313
87.2,400,1044.007329
87.7,400,1044.755144
92.8,400,1047.732038
89.8,400,1048.758989
288.4445,400,1049.999031
91.7,400,1050.731117
271.43,400,1051.462526
92.5,400,1052.278225
92.0,400,1053.031648
94.4,400,1053.854055
95.9,400,1054.719719
85.1,400,1055.557052
92.2,400,1056.308487
82.2,400,1057.090724
93.2,400,1057.834683
93.3,400,1058.891844
90.3,400,1059.94308
7.9,400,1061.184297
430.1805,400,1062.008278
92.6,400,1062.79478
87.6,400,1063.648009
74.3,400,1064.397036
94.7,400,1065.246519
91.7,400,1066.042271
-9.5,400,1066.801051
331.588,400,1067.563358
91.7,400,1068.310289
403.5265,400,1069.097818
297.166,400,1072.333956
306.486,400,1073.560025
76.7,400,1074.81072
88.5,400,1075.575837
95.1,400,1076.38379
93.0,400,1077.198037
