#{"t_start": 1676262985.542651, "env_id": "gym_cell/cg-v0"}
r,l,t
2,20,514.955901
-24,20,515.299161
-24,20,524.921052
-50,20,525.275286
-64,20,525.625909
-8,20,525.988364
-18,20,526.39084
-44,20,526.730249
-24,20,527.091838
-30,20,527.465215
-52,20,527.819637
-36,20,528.17743
-36,20,528.524364
-48,20,538.148997
-36,20,538.493573
-36,20,538.861804
-40,20,539.235112
-40,20,539.597858
-52,20,539.932184
-24,20,540.301349
-32,20,540.671236
-44,20,541.012997
-42,20,541.372675
-38,20,541.72461
-26,20,551.38771
-22,20,551.724848
-48,20,552.074118
-42,20,552.409432
-66,20,552.759994
-48,20,553.102719
-30,20,553.473399
-4,20,553.830373
-32,20,554.200245
-26,20,554.561817
-52,20,554.907662
-24,20,564.75673
-34,20,565.118825
-58,20,565.48449
-60,20,565.822401
-40,20,566.175844
32,20,566.522281
-58,20,566.877251
-48,20,567.22513
-6,20,567.602715
-40,20,567.942011
-28,20,568.281487
-32,20,578.080263
-38,20,578.45057
-62,20,578.821912
-46,20,579.178362
-44,20,579.513238
-34,20,579.856725
-62,20,580.205039
-16,20,580.592856
-6,20,580.940339
-36,20,581.290498
-6,20,581.643772
-36,20,591.381336
16,20,591.728042
-46,20,592.074979
-34,20,592.438047
-52,20,592.767392
-42,20,593.108275
-44,20,593.450767
-40,20,593.794533
-36,20,594.170666
-22,20,594.517807
-48,20,594.868121
-48,20,604.656829
-4,20,605.02263
-28,20,605.384975
-18,20,605.745961
-12,20,606.095632
-30,20,606.454039
-46,20,606.808902
-46,20,607.147115
-20,20,607.486338
-12,20,607.839805
-42,20,608.187684
-44,20,618.048074
-32,20,618.391814
-32,20,618.724417
-22,20,619.064079
-18,20,619.434012
-38,20,619.792052
-20,20,620.161185
-38,20,620.510301
-30,20,620.8708
-32,20,621.199695
-4,20,621.555127
-38,20,631.191388
-42,20,631.533422
-28,20,631.88259
-26,20,632.236344
-52,20,632.577096
-42,20,632.918561
-34,20,633.276545
-44,20,633.641075
-46,20,633.983978
-4,20,634.323313
-8,20,634.676007
-48,20,644.347859
-36,20,644.71315
-26,20,645.101197
-2,20,645.479314
-38,20,645.831773
-68,20,646.175339
-32,20,646.517332
-18,20,646.87601
-54,20,647.219297
-36,20,647.549796
-58,20,647.910865
-24,20,657.707181
-38,20,658.057078
-38,20,658.409998
6,20,658.759784
-12,20,659.110759
-50,20,659.461767
-16,20,659.810587
-28,20,660.142014
-26,20,660.485338
-2,20,660.843706
-22,20,661.184658
-14,20,670.964866
-26,20,671.343079
-20,20,671.707516
-34,20,672.052018
-52,20,672.40656
-52,20,672.743314
-24,20,673.08002
-26,20,673.44021
-60,20,673.785583
-52,20,674.139747
-24,20,674.482714
-12,20,684.189938
-24,20,684.530033
-28,20,684.863058
-42,20,685.202425
-30,20,685.566841
-38,20,685.930953
-8,20,686.280473
-58,20,686.622271
-56,20,686.974671
-30,20,687.323137
-18,20,687.670288
-58,20,697.404164
-44,20,697.749421
-20,20,698.112602
-10,20,698.46348
-28,20,698.794494
-14,20,699.158635
-10,20,699.512608
-28,20,699.864368
-32,20,700.221983
-38,20,700.56739
-42,20,700.93343
-48,20,710.73875
2,20,711.097433
-10,20,711.448393
-48,20,711.79409
-16,20,712.146899
-34,20,712.514613
-34,20,712.860079
-34,20,713.209797
-52,20,713.553463
-62,20,713.921769
-40,20,714.273519
-10,20,724.109052
-32,20,724.464191
-38,20,724.854546
-42,20,725.200703
-24,20,725.571292
-42,20,725.915872
-6,20,726.287966
-30,20,726.635598
-4,20,726.996907
12,20,727.342162
-36,20,727.697375
-36,20,737.493849
-20,20,737.839378
-28,20,738.209993
-22,20,738.554563
-22,20,738.906159
-38,20,739.258233
-34,20,739.631252
-46,20,739.982783
-38,20,740.332951
-26,20,740.69504
-46,20,741.036691
-28,20,750.803095
-54,20,751.145227
-34,20,751.496796
-34,20,751.841809
-54,20,752.198864
-8,20,752.552141
-18,20,752.920744
-6,20,753.25667
-48,20,753.599853
-32,20,753.975311
-60,20,754.325035
-38,20,763.984485
-42,20,764.337808
-22,20,764.682879
-58,20,765.022672
-42,20,765.362784
-48,20,765.720017
-24,20,766.067106
4,20,766.419849
-46,20,766.78711
-38,20,767.139558
-20,20,767.489851
-56,20,777.237118
-8,20,777.58536
-50,20,777.937469
-4,20,778.296283
-34,20,778.631689
-38,20,778.968568
-32,20,779.328104
-40,20,779.673834
-16,20,780.040551
-32,20,780.392061
-46,20,780.75172
-48,20,790.561355
-44,20,790.903369
-52,20,791.260038
-34,20,791.617985
-44,20,791.96002
-32,20,792.305384
-14,20,792.664974
-42,20,793.019244
-42,20,793.365925
-18,20,793.708958
-16,20,794.074691
-58,20,803.936038
-52,20,804.27126
-62,20,804.60856
-38,20,804.94383
6,20,805.298536
-42,20,805.632972
-34,20,805.993224
-34,20,806.364372
-4,20,806.726612
-38,20,807.072167
8,20,807.42315
-44,20,817.275345
-48,20,817.654586
-18,20,817.997284
-22,20,818.345943
-32,20,818.717113
-34,20,819.071639
-26,20,819.427171
-12,20,819.785775
-22,20,820.134004
-28,20,820.468506
-50,20,820.809574
-48,20,830.622739
-36,20,830.961176
-24,20,831.310356
-36,20,831.677018
-12,20,832.048933
-20,20,832.392822
-44,20,832.757844
-40,20,833.113504
-2,20,833.49848
-48,20,833.843594
-32,20,834.217591
-24,20,844.080975
-46,20,844.421767
-26,20,844.774287
-4,20,845.12932
-34,20,845.502833
-42,20,845.859715
-38,20,846.210387
-48,20,846.566849
-22,20,846.924462
-32,20,847.296044
-28,20,847.666012
-48,20,857.464716
-58,20,857.81221
-40,20,858.155116
-28,20,858.526326
-18,20,858.887042
-46,20,859.24022
-38,20,859.595034
-32,20,859.956533
-30,20,860.312078
10,20,860.674127
-18,20,861.0224
-50,20,870.964505
-52,20,871.315765
-40,20,871.660501
-22,20,872.01575
-42,20,872.389493
-36,20,872.741347
-34,20,873.091386
-32,20,873.472121
-30,20,873.810462
4,20,874.176682
-28,20,874.535128
-18,20,884.364067
-24,20,884.732299
-14,20,885.068073
-38,20,885.409699
-12,20,885.792314
-46,20,886.128692
-54,20,886.482068
-24,20,886.833171
-34,20,887.205357
-28,20,887.55591
-52,20,887.896014
-14,20,897.907897
-42,20,898.242862
-44,20,898.601675
-52,20,898.954839
-44,20,899.313128
-36,20,899.668624
-28,20,900.024104
-26,20,900.38887
-46,20,900.74681
-30,20,901.108901
-42,20,901.464153
-48,20,911.249461
-46,20,911.61295
-40,20,911.96471
-36,20,912.308701
-28,20,912.67016
-48,20,913.027728
-48,20,913.36191
-38,20,913.733546
-24,20,914.091719
-6,20,914.441856
-14,20,914.792936
-20,20,924.595547
-20,20,924.95368
-26,20,925.312045
-28,20,925.655857
-44,20,925.988111
-26,20,926.340379
-24,20,926.710851
-44,20,927.047791
-38,20,927.407282
-20,20,927.771137
-40,20,928.150431
-32,20,937.895036
-20,20,938.257103
-8,20,938.59884
-58,20,938.980342
-58,20,939.341335
-42,20,939.684896
-42,20,940.036835
-6,20,940.383464
-40,20,940.740141
-48,20,941.090771
-48,20,941.478062
-38,20,951.393582
-18,20,951.739271
-44,20,952.088377
-10,20,952.418343
-30,20,952.792715
-38,20,953.144252
-22,20,953.500792
-32,20,953.854916
-22,20,954.228909
-22,20,954.587579
-54,20,954.933409
-44,20,964.748339
-56,20,965.093302
-24,20,965.452823
-22,20,965.796886
-28,20,966.131054
0,20,966.490365
-18,20,966.824244
-32,20,967.189012
-36,20,967.531389
-28,20,967.88917
-32,20,968.230991
-48,20,978.062464
-24,20,978.407258
-28,20,978.759419
-62,20,979.108736
-20,20,979.465082
-58,20,979.800443
-36,20,980.146461
-34,20,980.502784
-18,20,980.873674
-36,20,981.218636
-12,20,981.582277
-48,20,991.406601
-42,20,991.738204
-54,20,992.077487
-4,20,992.413781
-24,20,992.771525
