#{"t_start": 1677648278.8125257, "env_id": "gym_cell/cg-v0"}
r,l,t
3426.48,50,131.307313
1998.545,50,132.632698
2286.6,50,132.950463
3566.225,50,133.259657
3307.33,50,133.604852
3894.98,50,133.942082
3842.865,50,134.328279
3268.675,50,134.671113
479.4,50,134.983197
3407.6775,50,135.400331
237.5,50,135.6394
2313.575,50,135.932729
2787.03,50,136.229948
4696.8,50,136.605189
164.0,50,136.844531
3278.755,50,137.151389
3377.87,50,137.495408
5403.3075,50,137.862338
3500.03,50,138.199404
-25.0,50,138.414857
-25.0,50,138.62797
-25.0,50,138.841332
-25.0,50,139.055055
-25.0,50,139.268551
-25.0,50,139.481308
-25.0,50,139.694127
-25.0,50,139.906877
-25.0,50,140.119928
-25.0,50,140.332576
-25.0,50,140.545811
-25.0,50,140.759464
-25.0,50,140.972305
-25.0,50,141.184839
-25.0,50,141.39854
-25.0,50,141.611772
-25.0,50,141.825866
-25.0,50,142.039486
-25.0,50,142.252331
-25.0,50,142.465654
-25.0,50,142.679411
-25.0,50,142.893301
-25.0,50,143.10663
-25.0,50,143.319854
-25.0,50,143.533534
-25.0,50,143.747596
-25.0,50,143.960452
-25.0,50,144.173501
-25.0,50,144.386504
-25.0,50,144.599761
-25.0,50,144.812738
-25.0,50,145.026698
-25.0,50,145.238918
-25.0,50,145.451382
-25.0,50,145.664124
-25.0,50,145.877151
-25.0,50,146.090432
-25.0,50,146.303248
-25.0,50,146.516465
-25.0,50,146.729545
-25.0,50,146.94199
-25.0,50,147.155153
-25.0,50,147.367955
-25.0,50,147.58004
-25.0,50,147.792398
-25.0,50,148.004946
-25.0,50,148.218359
-25.0,50,148.431129
-25.0,50,148.644378
-25.0,50,148.85711
3188.965,50,149.15505
164.0,50,149.394139
164.0,50,149.655076
1831.11,50,149.919243
1637.225,50,150.203788
2281.78,50,150.517336
4171.72,50,150.843744
2499.335,50,151.115145
4585.6775,50,151.452845
3158.98,50,151.810138
3248.43,50,152.124677
3504.6125,50,152.473247
3128.33,50,152.781134
2905.66,50,153.145002
5396.78,50,153.553783
1794.775,50,153.838214
1676.58,50,154.150193
2420.395,50,154.482635
3216.615,50,154.850266
3042.78,50,155.17115
-25.0,50,155.386239
-25.0,50,155.598559
-25.0,50,155.811655
-25.0,50,156.025119
-25.0,50,156.237881
-25.0,50,156.451208
-25.0,50,156.664387
-25.0,50,156.877981
-25.0,50,157.090886
-25.0,50,157.303594
-25.0,50,157.516809
-25.0,50,157.729922
