#{"t_start": 1678040164.466175, "env_id": "gym_cell/cg-v0"}
r,l,t
61.6,50,439.724906
55.2,50,440.197114
54.4,50,440.825913
242.6825,50,441.359502
226.3675,50,441.880961
208.3175,50,442.450512
69.6,50,442.96751
72.0,50,443.464971
64.8,50,443.978514
60.0,50,444.555649
52.8,50,445.060976
60.8,50,445.586559
216.925,50,446.10003
51.2,50,446.621604
56.8,50,447.048876
146.68,50,447.623956
60.0,50,448.094007
62.4,50,448.647936
51.2,50,449.227547
68.8,50,449.776958
136.5075,50,450.285064
63.2,50,450.78612
56.0,50,451.327205
68.0,50,451.815465
72.8,50,452.344971
62.4,50,452.814226
64.8,50,453.267875
57.6,50,453.79252
69.6,50,454.26627
281.63,50,454.83809
60.8,50,455.279587
55.2,50,455.739384
324.0625,50,456.257471
65.6,50,456.765993
55.2,50,457.294523
58.4,50,457.861794
60.0,50,458.424361
67.2,50,458.980547
164.135,50,459.38886
263.8325,50,459.812012
69.6,50,460.372634
154.4,50,460.868946
59.2,50,462.435208
58.4,50,462.97379
64.8,50,463.490101
53.6,50,464.022413
74.4,50,464.514457
42.4,50,465.085954
72.0,50,465.585412
63.2,50,466.045749
57.6,50,466.550626
69.6,50,467.073064
64.8,50,467.566797
246.68,50,468.080019
234.0075,50,468.611283
64.8,50,469.077526
53.6,50,469.627106
292.91,50,470.198877
52.0,50,470.781611
69.6,50,471.298335
57.6,50,471.776056
67.2,50,472.332859
72.0,50,472.852746
68.0,50,473.36992
76.0,50,473.81463
60.8,50,474.401131
30.4,50,474.94453
150.905,50,475.445338
70.4,50,475.927387
52.8,50,476.395013
146.7725,50,476.976824
69.6,50,477.455266
223.095,50,477.902469
59.2,50,478.490337
144.58,50,478.971576
63.2,50,479.541888
55.2,50,480.042263
152.405,50,480.562365
64.8,50,481.096407
64.0,50,481.690851
155.5375,50,482.225772
54.4,50,482.67439
169.7975,50,483.170885
68.0,50,483.666087
67.2,50,484.145951
282.4075,50,484.627272
69.6,50,485.177515
68.0,50,485.695851
140.88,50,486.252763
70.4,50,486.680791
63.2,50,487.169676
74.4,50,487.658492
253.34,50,488.158902
68.8,50,488.701549
60.0,50,489.263938
63.2,50,489.832227
68.0,50,490.285372
20.8,50,490.648617
53.6,50,491.129302
69.6,50,491.655438
51.2,50,492.222181
48.8,50,492.754764
63.2,50,493.253039
63.2,50,493.816879
149.0,50,494.377388
53.6,50,496.000211
302.5425,50,496.564676
57.6,50,497.230908
58.4,50,497.671191
67.2,50,498.167879
74.4,50,498.661379
70.4,50,499.136914
65.6,50,499.558877
67.2,50,500.127964
58.4,50,500.643029
226.5225,50,501.146542
52.8,50,501.656252
57.6,50,502.150143
67.2,50,502.611662
60.0,50,503.112276
64.8,50,503.625138
260.7725,50,504.139903
63.2,50,504.63145
256.205,50,505.191625
63.2,50,505.769418
72.8,50,506.317715
67.2,50,506.921583
63.2,50,507.454978
81.6,50,507.956087
63.2,50,508.418874
60.0,50,509.035944
67.2,50,509.522799
154.0225,50,509.99312
67.2,50,510.604049
51.2,50,511.199968
57.6,50,511.759384
68.0,50,512.211146
239.98,50,512.651547
59.2,50,513.101894
64.8,50,513.642799
61.6,50,514.102773
68.0,50,514.510002
60.0,50,515.109991
67.2,50,515.635435
57.6,50,516.170861
265.785,50,516.719534
57.6,50,517.226087
143.1425,50,517.769047
235.6575,50,518.32127
74.4,50,518.820986
155.2275,50,519.323958
58.4,50,519.792822
72.8,50,520.297946
48.0,50,520.780984
160.535,50,521.240564
74.4,50,521.740013
66.4,50,522.283742
69.6,50,522.73309
158.1325,50,523.312644
151.9925,50,523.754741
58.4,50,524.218624
278.3675,50,524.769562
162.8525,50,525.318495
52.0,50,525.834922
67.2,50,526.277931
64.8,50,526.850334
81.6,50,527.366452
145.62,50,527.803593
64.8,50,529.34533
250.575,50,529.839738
247.85,50,530.296361
234.095,50,530.721122
81.6,50,531.2827
150.905,50,531.81097
63.2,50,532.305193
237.7425,50,532.75069
72.0,50,533.21815
69.6,50,533.744023
355.1975,50,534.269242
230.785,50,534.776449
65.6,50,535.337475
69.6,50,535.848585
36.8,50,536.407238
67.2,50,536.84495
271.69,50,537.257124
64.8,50,537.836707
71.2,50,538.279896
148.7075,50,538.803577
56.0,50,539.237859
64.8,50,539.760479
76.8,50,540.294587
68.0,50,540.822189
156.03,50,541.356063
64.0,50,541.847294
69.6,50,542.329926
72.0,50,542.880668
67.2,50,543.459236
67.2,50,543.993151
155.545,50,544.469932
274.175,50,545.043512
70.4,50,545.555815
247.06,50,546.109054
60.8,50,546.565134
62.4,50,547.052912
52.8,50,547.523278
60.0,50,548.028873
65.6,50,548.455945
63.2,50,548.896086
244.255,50,549.429197
154.3425,50,549.932662
56.0,50,550.380786
