#{"t_start": 1677041101.8486943, "env_id": "gym_cell/cg-v0"}
r,l,t
44,20,173.616177
286.75375,20,173.944213
251.989,20,174.232791
72,20,174.522108
84,20,174.780275
78,20,175.096629
84,20,175.405233
236.0885,20,175.70208
248.3915,20,175.9676
328.1425,20,176.257413
229.2125,20,176.541044
313.683,20,176.828765
280.514,20,177.127578
242.90725,20,177.414094
285.78275,20,177.719795
312.735,20,178.039067
58,20,178.346251
149.737,20,178.615963
239.1565,20,178.908246
220.9765,20,179.193997
78,20,179.504565
334.629,20,179.870103
58,20,180.172177
250.8635,20,180.454301
291.319,20,180.730788
54,20,180.9896
298.96,20,181.321366
288.3245,20,181.650218
279.3675,20,181.960734
231.6125,20,182.232154
243.3805,20,182.524136
269.6395,20,182.87908
72,20,183.192287
245.4205,20,183.492473
84,20,183.76464
78,20,184.09118
221.4885,20,184.404494
62,20,184.701657
287.0985,20,184.997129
68,20,185.322416
237.859,20,186.716475
68,20,187.031545
275.675,20,187.346691
78,20,187.636923
269.6435,20,187.94377
68,20,188.253782
308.559,20,188.597156
74,20,188.882251
259.019,20,189.178477
84,20,189.467434
38,20,189.741922
275.334,20,190.05886
70,20,190.309489
353.6735,20,190.61838
242.13825,20,190.894111
299.1195,20,191.242829
243.048,20,191.53809
248.5265,20,191.837221
68,20,192.131159
74,20,192.419787
263.3475,20,192.72332
330.694,20,193.063044
80,20,193.325205
62,20,193.617561
279.199,20,193.932728
245.711,20,194.219886
46,20,194.555892
74,20,194.850786
296.71775,20,195.13427
62,20,195.447301
317.4335,20,195.745559
314.303,20,196.031379
235.0445,20,196.307754
84,20,196.607228
58,20,196.877934
350.867,20,197.174211
373.415,20,197.502056
238.5385,20,197.768975
56,20,198.071
74,20,198.35035
303.14975,20,198.653478
80,20,198.950836
58,20,199.261197
285.244,20,199.581943
56,20,199.905649
139.4985,20,200.195571
272.3775,20,200.491242
260.44775,20,200.769705
340.9735,20,201.066736
228.2235,20,201.339891
259.6435,20,201.641446
54,20,201.927274
226.7365,20,202.202136
239.2195,20,202.4894
239.4985,20,202.787862
56,20,203.093452
241.1865,20,203.402067
233.85825,20,203.683497
229.7815,20,204.00649
371.2225,20,204.360763
224.524,20,204.686731
328.413,20,204.989909
62,20,205.318332
281.901,20,205.647539
237.9365,20,205.938682
286.2775,20,206.239005
269.964,20,206.585606
218.3295,20,206.857537
218.3505,20,207.146687
74,20,207.446178
290.2485,20,207.755266
241.5985,20,208.051558
301.99425,20,208.347664
248.7675,20,208.648371
78,20,208.936058
235.577,20,209.243382
160.70025,20,209.545255
303.7945,20,209.847114
282.6025,20,210.158586
56,20,210.473573
235.5815,20,210.772654
249.4125,20,211.044387
165.40375,20,211.353094
332.718,20,211.687331
68,20,211.961727
90,20,212.245143
68,20,212.537131
70,20,212.833744
151.13825,20,213.118281
251.22225,20,213.430184
258.58125,20,213.707639
251.9765,20,213.981401
250.422,20,214.282272
261.91875,20,214.557088
245.6235,20,214.889062
144.1545,20,215.217405
259.325,20,215.534771
233.5885,20,215.858945
247.13875,20,216.149553
272.9435,20,216.427135
298.012,20,216.713583
370.153,20,217.042545
380.3315,20,218.428769
290.123,20,218.731328
74,20,219.001486
74,20,219.291984
142.01975,20,219.587415
329.4375,20,219.873401
58,20,220.138512
316.866,20,220.447018
233.255,20,220.753032
306.948,20,221.050582
266.7995,20,221.344737
249.3255,20,221.650285
271.5755,20,221.93998
339.7735,20,222.259209
78,20,222.553012
194.916,20,222.831697
307.3965,20,223.112776
237.3085,20,223.426516
309.084,20,223.709917
280.56775,20,224.041598
74,20,224.340498
84,20,224.622829
340.1495,20,224.942198
52,20,225.204895
84,20,225.500363
255.223,20,225.801125
68,20,226.099674
245.231,20,226.412642
40,20,226.691898
314.35175,20,227.000041
265.85,20,227.283449
299.659,20,227.58642
148.06775,20,227.842609
338.229,20,228.128727
74,20,228.406194
68,20,228.711176
275.04375,20,229.035557
74,20,229.330345
251.164,20,229.638316
312.2035,20,229.975888
280.024,20,230.263498
229.6945,20,230.594709
205.5335,20,230.904591
234.84275,20,231.181871
68,20,231.480356
80,20,231.765542
84,20,232.051822
216.4845,20,232.316024
229.435,20,232.587619
292.6245,20,232.90013
272.0575,20,233.20388
241.478,20,233.529031
58,20,233.808071
78,20,234.145842
297.017,20,234.451236
229.7455,20,234.730724
263.5815,20,235.022618
231.005,20,235.312018
358.6765,20,235.603128
62,20,235.919038
74,20,236.184949
259.5505,20,236.45136
275.91925,20,236.75075
204.3585,20,237.045554
255.236,20,237.329977
78,20,237.628892
54,20,237.946162
84,20,238.228306
161.427,20,238.528098
74,20,238.810143
317.157,20,239.119534
311.9045,20,239.429755
68,20,239.719689
80,20,240.010321
254.0535,20,240.276486
74,20,240.552082
207.1715,20,240.807388
74,20,241.101065
74,20,241.380145
80,20,241.670007
312.117,20,241.966024
297.558,20,242.285658
74,20,242.588413
276.639,20,242.887731
278.0605,20,243.21745
84,20,243.501387
253.1435,20,243.804259
320.3145,20,244.141171
74,20,244.415409
236.966,20,244.710583
48,20,245.008202
250.62675,20,245.310264
301.8405,20,245.611457
248.945,20,245.885754
248.2675,20,246.206697
218.307,20,246.478797
277.39425,20,246.80029
367.3455,20,247.107973
311.288,20,247.401993
72,20,247.681932
256.439,20,247.987853
304.9935,20,248.301909
68,20,248.598708
58,20,249.933292
38,20,250.230551
385.1365,20,250.56436
283.117,20,250.891772
217.5695,20,251.198331
44,20,251.456892
68,20,251.742149
317.8515,20,252.050736
221.2225,20,252.34818
228.3965,20,252.633317
430.8575,20,252.968652
292.6165,20,253.262101
285.9475,20,253.564454
68,20,253.84591
274.4405,20,254.155932
245.213,20,254.440893
78,20,254.749111
248.90275,20,255.030529
62,20,255.294108
219.5185,20,255.579134
282.9755,20,255.865931
80,20,256.178372
159.4705,20,256.469633
263.30625,20,256.776325
346.1335,20,257.082609
58,20,257.353943
